,user_id,exercise_code,Set,Inequality,Trigonometric_function,Logarithm_versus_exponential,Plane_vector,Property_of_function,Image_of_function,Spatial_imagination,Abstract_summarization,Reasoning_and_demonstration,Calculation,is_right_answer
33659,2243,14,null,null,null,null,null,0,0,0,0,0,0,0.0
33660,2244,0,1,1,null,null,null,null,null,null,null,1,1,1.0
33661,2244,1,null,null,0,null,null,null,null,0,null,null,null,0.0
33662,2244,2,null,null,1,null,null,null,null,null,null,null,1,1.0
33663,2244,3,null,null,null,null,1,null,null,null,null,1,1,1.0
33664,2244,4,null,null,null,null,null,1,null,1,null,null,null,1.0
33665,2244,5,null,null,null,null,null,null,0,0,null,1,null,0.0
33666,2244,6,null,null,null,null,null,1,null,null,1,null,1,1.0
33667,2244,7,null,null,null,null,1,null,null,null,null,1,1,1.0
33668,2244,8,null,null,1,null,null,null,null,1,null,null,1,1.0
33669,2244,9,1,null,1,null,null,1,1,1,null,1,1,1.0
33670,2244,10,null,null,null,1,null,null,null,null,null,null,0,0.0
33671,2244,11,null,null,null,null,null,1,null,1,null,null,1,1.0
33672,2244,12,null,null,0,null,null,null,null,null,null,null,0,0.0
33673,2244,13,null,null,null,null,0,null,null,null,null,0,1,0.0
33674,2244,14,null,null,null,null,null,0,0,0,0,0,0,0.0
33675,2245,0,1,1,null,null,null,null,null,null,null,1,1,1.0
33676,2245,1,null,null,1,null,null,null,null,1,null,null,null,1.0
33677,2245,2,null,null,1,null,null,null,null,null,null,null,1,1.0
33678,2245,3,null,null,null,null,1,null,null,null,null,1,1,1.0
33679,2245,4,null,null,null,null,null,1,null,1,null,null,null,1.0
33680,2245,5,null,null,null,null,null,null,1,1,null,1,null,1.0
33681,2245,6,null,null,null,null,null,1,null,null,1,null,1,0.0
33682,2245,7,null,null,null,null,1,null,null,null,null,1,1,1.0
33683,2245,8,null,null,1,null,null,null,null,1,null,null,1,0.0
33684,2245,9,0,null,1,null,null,0,1,0,null,0,1,0.0
33685,2245,10,null,null,null,1,null,null,null,null,null,null,1,1.0
33686,2245,11,null,null,null,null,null,1,null,1,null,null,1,1.0
33687,2245,12,null,null,0,null,null,null,null,null,null,null,0,0.0
33688,2245,13,null,null,null,null,1,null,null,null,null,1,1,0.0
33689,2245,14,null,null,null,null,null,1,0,1,0,0,0,0.0
33690,2246,0,1,1,null,null,null,null,null,null,null,1,1,1.0
33691,2246,1,null,null,1,null,null,null,null,1,null,null,null,1.0
33692,2246,2,null,null,1,null,null,null,null,null,null,null,1,1.0
33693,2246,3,null,null,null,null,1,null,null,null,null,1,1,1.0
33694,2246,4,null,null,null,null,null,0,null,1,null,null,null,0.0
33695,2246,5,null,null,null,null,null,null,1,1,null,1,null,1.0
33696,2246,6,null,null,null,null,null,1,null,null,1,null,1,1.0
33697,2246,7,null,null,null,null,1,null,null,null,null,1,1,1.0
33698,2246,8,null,null,1,null,null,null,null,1,null,null,1,1.0
33699,2246,9,0,null,0,null,null,0,0,0,null,0,1,0.0
33700,2246,10,null,null,null,1,null,null,null,null,null,null,1,1.0
33701,2246,11,null,null,null,null,null,1,null,1,null,null,1,1.0
33702,2246,12,null,null,1,null,null,null,null,null,null,null,1,0.0
33703,2246,13,null,null,null,null,1,null,null,null,null,1,1,1.0
33704,2246,14,null,null,null,null,null,0,0,0,0,0,0,0.0
33705,2247,0,1,1,null,null,null,null,null,null,null,1,1,1.0
33706,2247,1,null,null,1,null,null,null,null,1,null,null,null,1.0
33707,2247,2,null,null,1,null,null,null,null,null,null,null,1,1.0
33708,2247,3,null,null,null,null,1,null,null,null,null,1,1,1.0
33709,2247,4,null,null,null,null,null,1,null,1,null,null,null,1.0
33710,2247,5,null,null,null,null,null,null,1,1,null,1,null,1.0
33711,2247,6,null,null,null,null,null,1,null,null,1,null,1,1.0
33712,2247,7,null,null,null,null,1,null,null,null,null,1,1,0.0
33713,2247,8,null,null,0,null,null,null,null,1,null,null,0,0.0
33714,2247,9,0,null,1,null,null,1,1,1,null,0,0,0.0
33715,2247,10,null,null,null,0,null,null,null,null,null,null,1,0.0
33716,2247,11,null,null,null,null,null,1,null,0,null,null,0,0.0
33717,2247,12,null,null,0,null,null,null,null,null,null,null,0,0.0
33718,2247,13,null,null,null,null,0,null,null,null,null,0,0,0.0
33719,2247,14,null,null,null,null,null,0,0,0,0,0,0,0.0
33720,2248,0,1,1,null,null,null,null,null,null,null,1,1,1.0
33721,2248,1,null,null,1,null,null,null,null,1,null,null,null,1.0
33722,2248,2,null,null,0,null,null,null,null,null,null,null,0,0.0
33723,2248,3,null,null,null,null,1,null,null,null,null,1,1,1.0
33724,2248,4,null,null,null,null,null,1,null,1,null,null,null,0.0
33725,2248,5,null,null,null,null,null,null,1,1,null,1,null,1.0
33726,2248,6,null,null,null,null,null,1,null,null,1,null,1,1.0
33727,2248,7,null,null,null,null,1,null,null,null,null,1,1,1.0
33728,2248,8,null,null,1,null,null,null,null,1,null,null,1,1.0
33729,2248,9,1,null,1,null,null,1,1,1,null,1,1,1.0
33730,2248,10,null,null,null,1,null,null,null,null,null,null,1,1.0
33731,2248,11,null,null,null,null,null,1,null,1,null,null,1,1.0
33732,2248,12,null,null,1,null,null,null,null,null,null,null,1,0.0
33733,2248,13,null,null,null,null,1,null,null,null,null,1,1,1.0
33734,2248,14,null,null,null,null,null,0,0,0,0,0,0,0.0
33735,2249,0,1,0,null,null,null,null,null,null,null,1,1,0.0
33736,2249,1,null,null,1,null,null,null,null,0,null,null,null,0.0
33737,2249,2,null,null,0,null,null,null,null,null,null,null,1,0.0
33738,2249,3,null,null,null,null,1,null,null,null,null,1,1,1.0
33739,2249,4,null,null,null,null,null,1,null,1,null,null,null,0.0
33740,2249,5,null,null,null,null,null,null,0,0,null,0,null,0.0
33741,2249,6,null,null,null,null,null,1,null,null,1,null,1,1.0
33742,2249,7,null,null,null,null,1,null,null,null,null,1,1,0.0
33743,2249,8,null,null,1,null,null,null,null,0,null,null,1,0.0
33744,2249,9,1,null,0,null,null,0,0,1,null,0,1,0.0
33745,2249,10,null,null,null,1,null,null,null,null,null,null,1,0.0
33746,2249,11,null,null,null,null,null,1,null,1,null,null,0,0.0
33747,2249,12,null,null,0,null,null,null,null,null,null,null,0,0.0
33748,2249,13,null,null,null,null,1,null,null,null,null,1,1,0.0
33749,2249,14,null,null,null,null,null,0,0,0,0,0,0,0.0
33750,2250,0,1,1,null,null,null,null,null,null,null,1,1,1.0
33751,2250,1,null,null,1,null,null,null,null,1,null,null,null,1.0
33752,2250,2,null,null,1,null,null,null,null,null,null,null,1,1.0
33753,2250,3,null,null,null,null,1,null,null,null,null,1,1,1.0
33754,2250,4,null,null,null,null,null,0,null,1,null,null,null,0.0
33755,2250,5,null,null,null,null,null,null,1,1,null,1,null,0.0
33756,2250,6,null,null,null,null,null,1,null,null,1,null,1,0.0
33757,2250,7,null,null,null,null,1,null,null,null,null,1,1,1.0
33758,2250,8,null,null,0,null,null,null,null,1,null,null,0,0.0
33759,2250,9,0,null,0,null,null,0,0,0,null,1,1,0.0
33760,2250,10,null,null,null,0,null,null,null,null,null,null,0,0.0
33761,2250,11,null,null,null,null,null,1,null,1,null,null,1,1.0
33762,2250,12,null,null,0,null,null,null,null,null,null,null,0,0.0
33763,2250,13,null,null,null,null,1,null,null,null,null,1,1,1.0
33764,2250,14,null,null,null,null,null,0,0,0,0,0,0,0.0
33765,2251,0,1,1,null,null,null,null,null,null,null,1,1,1.0
33766,2251,1,null,null,1,null,null,null,null,1,null,null,null,1.0
33767,2251,2,null,null,1,null,null,null,null,null,null,null,1,1.0
33768,2251,3,null,null,null,null,1,null,null,null,null,1,0,0.0
33769,2251,4,null,null,null,null,null,1,null,1,null,null,null,0.0
33770,2251,5,null,null,null,null,null,null,1,1,null,0,null,0.0
33771,2251,6,null,null,null,null,null,1,null,null,1,null,1,1.0
33772,2251,7,null,null,null,null,1,null,null,null,null,1,1,1.0
33773,2251,8,null,null,1,null,null,null,null,1,null,null,1,1.0
33774,2251,9,1,null,1,null,null,1,1,1,null,1,1,1.0
33775,2251,10,null,null,null,1,null,null,null,null,null,null,1,0.0
33776,2251,11,null,null,null,null,null,1,null,1,null,null,1,1.0
33777,2251,12,null,null,1,null,null,null,null,null,null,null,0,0.0
33778,2251,13,null,null,null,null,1,null,null,null,null,1,1,1.0
33779,2251,14,null,null,null,null,null,0,0,0,0,0,0,0.0
33780,2252,0,1,1,null,null,null,null,null,null,null,0,1,0.0
33781,2252,1,null,null,1,null,null,null,null,1,null,null,null,1.0
33782,2252,2,null,null,1,null,null,null,null,null,null,null,1,0.0
33783,2252,3,null,null,null,null,1,null,null,null,null,1,1,0.0
33784,2252,4,null,null,null,null,null,1,null,0,null,null,null,0.0
33785,2252,5,null,null,null,null,null,null,1,1,null,1,null,1.0
33786,2252,6,null,null,null,null,null,1,null,null,1,null,1,0.0
33787,2252,7,null,null,null,null,1,null,null,null,null,1,1,1.0
33788,2252,8,null,null,0,null,null,null,null,0,null,null,1,0.0
33789,2252,9,0,null,1,null,null,1,1,0,null,0,0,0.0
33790,2252,10,null,null,null,1,null,null,null,null,null,null,1,1.0
33791,2252,11,null,null,null,null,null,1,null,1,null,null,1,1.0
33792,2252,12,null,null,0,null,null,null,null,null,null,null,1,0.0
33793,2252,13,null,null,null,null,1,null,null,null,null,1,1,1.0
33794,2252,14,null,null,null,null,null,0,0,0,0,0,0,0.0
33795,2253,0,0,1,null,null,null,null,null,null,null,0,0,0.0
33796,2253,1,null,null,1,null,null,null,null,1,null,null,null,0.0
33797,2253,2,null,null,0,null,null,null,null,null,null,null,0,0.0
33798,2253,3,null,null,null,null,1,null,null,null,null,1,1,1.0
33799,2253,4,null,null,null,null,null,1,null,1,null,null,null,1.0
33800,2253,5,null,null,null,null,null,null,1,1,null,1,null,1.0
33801,2253,6,null,null,null,null,null,1,null,null,1,null,1,1.0
33802,2253,7,null,null,null,null,0,null,null,null,null,0,0,0.0
33803,2253,8,null,null,0,null,null,null,null,0,null,null,1,0.0
33804,2253,9,1,null,1,null,null,0,0,1,null,0,0,0.0
33805,2253,10,null,null,null,1,null,null,null,null,null,null,1,1.0
33806,2253,11,null,null,null,null,null,1,null,1,null,null,1,1.0
33807,2253,12,null,null,0,null,null,null,null,null,null,null,0,0.0
33808,2253,13,null,null,null,null,1,null,null,null,null,1,1,0.0
33809,2253,14,null,null,null,null,null,0,0,0,0,0,0,0.0
33810,2254,0,1,1,null,null,null,null,null,null,null,1,1,1.0
33811,2254,1,null,null,1,null,null,null,null,1,null,null,null,0.0
33812,2254,2,null,null,0,null,null,null,null,null,null,null,0,0.0
33813,2254,3,null,null,null,null,1,null,null,null,null,1,1,1.0
33814,2254,4,null,null,null,null,null,1,null,1,null,null,null,1.0
33815,2254,5,null,null,null,null,null,null,1,0,null,0,null,0.0
33816,2254,6,null,null,null,null,null,1,null,null,1,null,1,1.0
33817,2254,7,null,null,null,null,1,null,null,null,null,1,1,1.0
33818,2254,8,null,null,1,null,null,null,null,0,null,null,0,0.0
33819,2254,9,1,null,1,null,null,1,1,1,null,1,1,1.0
33820,2254,10,null,null,null,1,null,null,null,null,null,null,1,0.0
33821,2254,11,null,null,null,null,null,1,null,0,null,null,1,0.0
33822,2254,12,null,null,0,null,null,null,null,null,null,null,0,0.0
33823,2254,13,null,null,null,null,0,null,null,null,null,1,1,0.0
33824,2254,14,null,null,null,null,null,0,0,0,0,0,0,0.0
33825,2255,0,1,1,null,null,null,null,null,null,null,1,1,1.0
33826,2255,1,null,null,1,null,null,null,null,1,null,null,null,0.0
33827,2255,2,null,null,1,null,null,null,null,null,null,null,1,1.0
33828,2255,3,null,null,null,null,1,null,null,null,null,0,1,0.0
33829,2255,4,null,null,null,null,null,0,null,0,null,null,null,0.0
33830,2255,5,null,null,null,null,null,null,0,1,null,0,null,0.0
33831,2255,6,null,null,null,null,null,1,null,null,1,null,1,1.0
33832,2255,7,null,null,null,null,1,null,null,null,null,1,1,1.0
33833,2255,8,null,null,1,null,null,null,null,1,null,null,1,0.0
33834,2255,9,0,null,0,null,null,0,1,1,null,0,1,0.0
33835,2255,10,null,null,null,1,null,null,null,null,null,null,0,0.0
33836,2255,11,null,null,null,null,null,1,null,1,null,null,1,1.0
33837,2255,12,null,null,0,null,null,null,null,null,null,null,0,0.0
33838,2255,13,null,null,null,null,0,null,null,null,null,1,0,0.0
33839,2255,14,null,null,null,null,null,0,1,0,0,0,0,0.0
33840,2256,0,1,1,null,null,null,null,null,null,null,1,1,1.0
33841,2256,1,null,null,0,null,null,null,null,1,null,null,null,0.0
33842,2256,2,null,null,1,null,null,null,null,null,null,null,0,0.0
33843,2256,3,null,null,null,null,1,null,null,null,null,1,1,0.0
33844,2256,4,null,null,null,null,null,1,null,1,null,null,null,0.0
33845,2256,5,null,null,null,null,null,null,1,0,null,0,null,0.0
33846,2256,6,null,null,null,null,null,1,null,null,1,null,1,1.0
33847,2256,7,null,null,null,null,1,null,null,null,null,0,0,0.0
33848,2256,8,null,null,0,null,null,null,null,0,null,null,1,0.0
33849,2256,9,0,null,0,null,null,1,1,1,null,1,1,0.0
33850,2256,10,null,null,null,1,null,null,null,null,null,null,1,0.0
33851,2256,11,null,null,null,null,null,0,null,0,null,null,1,0.0
33852,2256,12,null,null,1,null,null,null,null,null,null,null,1,0.0
33853,2256,13,null,null,null,null,0,null,null,null,null,0,1,0.0
33854,2256,14,null,null,null,null,null,0,1,0,0,0,1,0.0
33855,2257,0,1,1,null,null,null,null,null,null,null,1,1,1.0
33856,2257,1,null,null,1,null,null,null,null,1,null,null,null,1.0
33857,2257,2,null,null,0,null,null,null,null,null,null,null,0,0.0
33858,2257,3,null,null,null,null,1,null,null,null,null,1,0,0.0
33859,2257,4,null,null,null,null,null,1,null,0,null,null,null,0.0
33860,2257,5,null,null,null,null,null,null,1,1,null,1,null,1.0
33861,2257,6,null,null,null,null,null,1,null,null,1,null,1,1.0
33862,2257,7,null,null,null,null,1,null,null,null,null,1,1,1.0
33863,2257,8,null,null,0,null,null,null,null,1,null,null,0,0.0
33864,2257,9,1,null,1,null,null,1,1,0,null,1,1,0.0
33865,2257,10,null,null,null,0,null,null,null,null,null,null,1,0.0
33866,2257,11,null,null,null,null,null,0,null,0,null,null,1,0.0
33867,2257,12,null,null,1,null,null,null,null,null,null,null,0,0.0
33868,2257,13,null,null,null,null,1,null,null,null,null,0,0,0.0
33869,2257,14,null,null,null,null,null,0,0,0,0,0,0,0.0
33870,2258,0,1,1,null,null,null,null,null,null,null,1,1,0.0
33871,2258,1,null,null,1,null,null,null,null,0,null,null,null,0.0
33872,2258,2,null,null,1,null,null,null,null,null,null,null,1,1.0
33873,2258,3,null,null,null,null,1,null,null,null,null,0,1,0.0
33874,2258,4,null,null,null,null,null,1,null,1,null,null,null,1.0
33875,2258,5,null,null,null,null,null,null,1,1,null,1,null,1.0
33876,2258,6,null,null,null,null,null,1,null,null,1,null,1,1.0
33877,2258,7,null,null,null,null,1,null,null,null,null,1,1,1.0
33878,2258,8,null,null,0,null,null,null,null,0,null,null,0,0.0
33879,2258,9,1,null,0,null,null,1,0,0,null,1,0,0.0
33880,2258,10,null,null,null,1,null,null,null,null,null,null,1,0.0
33881,2258,11,null,null,null,null,null,1,null,1,null,null,1,0.0
33882,2258,12,null,null,0,null,null,null,null,null,null,null,0,0.0
33883,2258,13,null,null,null,null,1,null,null,null,null,1,1,0.0
33884,2258,14,null,null,null,null,null,0,0,0,0,0,0,0.0
33885,2259,0,1,1,null,null,null,null,null,null,null,1,1,1.0
33886,2259,1,null,null,0,null,null,null,null,1,null,null,null,0.0
33887,2259,2,null,null,1,null,null,null,null,null,null,null,0,0.0
33888,2259,3,null,null,null,null,1,null,null,null,null,0,0,0.0
33889,2259,4,null,null,null,null,null,0,null,1,null,null,null,0.0
33890,2259,5,null,null,null,null,null,null,1,1,null,1,null,0.0
33891,2259,6,null,null,null,null,null,1,null,null,0,null,1,0.0
33892,2259,7,null,null,null,null,1,null,null,null,null,1,1,1.0
33893,2259,8,null,null,0,null,null,null,null,1,null,null,0,0.0
33894,2259,9,1,null,0,null,null,0,0,0,null,0,0,0.0
33895,2259,10,null,null,null,0,null,null,null,null,null,null,1,0.0
33896,2259,11,null,null,null,null,null,1,null,1,null,null,1,1.0
33897,2259,12,null,null,0,null,null,null,null,null,null,null,0,0.0
33898,2259,13,null,null,null,null,0,null,null,null,null,1,1,0.0
33899,2259,14,null,null,null,null,null,0,0,0,0,0,0,0.0
33900,2260,0,1,0,null,null,null,null,null,null,null,1,1,0.0
33901,2260,1,null,null,1,null,null,null,null,1,null,null,null,0.0
33902,2260,2,null,null,0,null,null,null,null,null,null,null,1,0.0
33903,2260,3,null,null,null,null,1,null,null,null,null,0,1,0.0
33904,2260,4,null,null,null,null,null,1,null,0,null,null,null,0.0
33905,2260,5,null,null,null,null,null,null,1,1,null,1,null,0.0
33906,2260,6,null,null,null,null,null,1,null,null,1,null,1,1.0
33907,2260,7,null,null,null,null,0,null,null,null,null,1,0,0.0
33908,2260,8,null,null,0,null,null,null,null,0,null,null,1,0.0
33909,2260,9,1,null,1,null,null,1,1,1,null,1,1,1.0
33910,2260,10,null,null,null,1,null,null,null,null,null,null,1,1.0
33911,2260,11,null,null,null,null,null,1,null,1,null,null,1,1.0
33912,2260,12,null,null,0,null,null,null,null,null,null,null,0,0.0
33913,2260,13,null,null,null,null,0,null,null,null,null,0,1,0.0
33914,2260,14,null,null,null,null,null,0,0,0,0,0,0,0.0
33915,2261,0,1,1,null,null,null,null,null,null,null,1,1,1.0
33916,2261,1,null,null,1,null,null,null,null,1,null,null,null,1.0
33917,2261,2,null,null,1,null,null,null,null,null,null,null,1,1.0
33918,2261,3,null,null,null,null,0,null,null,null,null,0,1,0.0
33919,2261,4,null,null,null,null,null,1,null,1,null,null,null,1.0
33920,2261,5,null,null,null,null,null,null,1,1,null,1,null,1.0
33921,2261,6,null,null,null,null,null,1,null,null,1,null,1,1.0
33922,2261,7,null,null,null,null,1,null,null,null,null,1,1,1.0
33923,2261,8,null,null,0,null,null,null,null,0,null,null,1,0.0
33924,2261,9,1,null,0,null,null,0,0,1,null,1,1,0.0
33925,2261,10,null,null,null,1,null,null,null,null,null,null,1,0.0
33926,2261,11,null,null,null,null,null,1,null,1,null,null,1,1.0
33927,2261,12,null,null,1,null,null,null,null,null,null,null,1,1.0
33928,2261,13,null,null,null,null,1,null,null,null,null,1,1,1.0
33929,2261,14,null,null,null,null,null,0,0,0,0,0,0,0.0
33930,2262,0,1,0,null,null,null,null,null,null,null,1,0,0.0
33931,2262,1,null,null,1,null,null,null,null,1,null,null,null,0.0
33932,2262,2,null,null,1,null,null,null,null,null,null,null,0,0.0
33933,2262,3,null,null,null,null,1,null,null,null,null,1,1,0.0
33934,2262,4,null,null,null,null,null,1,null,1,null,null,null,0.0
33935,2262,5,null,null,null,null,null,null,0,1,null,0,null,0.0
33936,2262,6,null,null,null,null,null,1,null,null,1,null,1,1.0
33937,2262,7,null,null,null,null,1,null,null,null,null,1,1,1.0
33938,2262,8,null,null,1,null,null,null,null,0,null,null,0,0.0
33939,2262,9,1,null,1,null,null,1,1,1,null,1,1,1.0
33940,2262,10,null,null,null,1,null,null,null,null,null,null,1,0.0
33941,2262,11,null,null,null,null,null,1,null,1,null,null,1,0.0
33942,2262,12,null,null,1,null,null,null,null,null,null,null,0,0.0
33943,2262,13,null,null,null,null,1,null,null,null,null,1,1,1.0
33944,2262,14,null,null,null,null,null,0,0,0,1,0,0,0.0
33945,2263,0,0,1,null,null,null,null,null,null,null,1,1,0.0
33946,2263,1,null,null,0,null,null,null,null,0,null,null,null,0.0
33947,2263,2,null,null,1,null,null,null,null,null,null,null,1,1.0
33948,2263,3,null,null,null,null,1,null,null,null,null,1,1,1.0
33949,2263,4,null,null,null,null,null,0,null,1,null,null,null,0.0
33950,2263,5,null,null,null,null,null,null,1,1,null,1,null,1.0
33951,2263,6,null,null,null,null,null,1,null,null,1,null,1,1.0
33952,2263,7,null,null,null,null,1,null,null,null,null,1,1,1.0
33953,2263,8,null,null,1,null,null,null,null,1,null,null,0,0.0
33954,2263,9,0,null,1,null,null,0,0,1,null,0,0,0.0
33955,2263,10,null,null,null,1,null,null,null,null,null,null,1,1.0
33956,2263,11,null,null,null,null,null,1,null,1,null,null,1,1.0
33957,2263,12,null,null,0,null,null,null,null,null,null,null,0,0.0
33958,2263,13,null,null,null,null,0,null,null,null,null,1,1,0.0
33959,2263,14,null,null,null,null,null,0,0,0,0,0,0,0.0
33960,2264,0,1,1,null,null,null,null,null,null,null,1,1,1.0
33961,2264,1,null,null,1,null,null,null,null,1,null,null,null,1.0
33962,2264,2,null,null,1,null,null,null,null,null,null,null,0,0.0
33963,2264,3,null,null,null,null,1,null,null,null,null,1,1,1.0
33964,2264,4,null,null,null,null,null,1,null,1,null,null,null,1.0
33965,2264,5,null,null,null,null,null,null,1,1,null,1,null,1.0
33966,2264,6,null,null,null,null,null,1,null,null,1,null,1,1.0
33967,2264,7,null,null,null,null,1,null,null,null,null,0,0,0.0
33968,2264,8,null,null,1,null,null,null,null,1,null,null,1,1.0
33969,2264,9,1,null,1,null,null,1,1,1,null,1,1,1.0
33970,2264,10,null,null,null,1,null,null,null,null,null,null,1,1.0
33971,2264,11,null,null,null,null,null,1,null,1,null,null,1,1.0
33972,2264,12,null,null,1,null,null,null,null,null,null,null,1,0.0
33973,2264,13,null,null,null,null,0,null,null,null,null,0,1,0.0
33974,2264,14,null,null,null,null,null,0,0,0,0,0,0,0.0
33975,2265,0,0,0,null,null,null,null,null,null,null,0,1,0.0
33976,2265,1,null,null,1,null,null,null,null,1,null,null,null,1.0
33977,2265,2,null,null,1,null,null,null,null,null,null,null,1,0.0
33978,2265,3,null,null,null,null,1,null,null,null,null,1,1,1.0
33979,2265,4,null,null,null,null,null,1,null,1,null,null,null,1.0
33980,2265,5,null,null,null,null,null,null,1,1,null,0,null,0.0
33981,2265,6,null,null,null,null,null,1,null,null,1,null,1,1.0
33982,2265,7,null,null,null,null,1,null,null,null,null,1,1,1.0
33983,2265,8,null,null,1,null,null,null,null,1,null,null,1,1.0
33984,2265,9,0,null,1,null,null,1,0,0,null,1,1,0.0
33985,2265,10,null,null,null,1,null,null,null,null,null,null,1,0.0
33986,2265,11,null,null,null,null,null,0,null,1,null,null,1,0.0
33987,2265,12,null,null,1,null,null,null,null,null,null,null,0,0.0
33988,2265,13,null,null,null,null,1,null,null,null,null,1,0,0.0
33989,2265,14,null,null,null,null,null,0,0,0,0,0,0,0.0
33990,2266,0,0,1,null,null,null,null,null,null,null,1,1,0.0
33991,2266,1,null,null,1,null,null,null,null,1,null,null,null,1.0
33992,2266,2,null,null,0,null,null,null,null,null,null,null,0,0.0
33993,2266,3,null,null,null,null,1,null,null,null,null,1,1,1.0
33994,2266,4,null,null,null,null,null,1,null,1,null,null,null,1.0
33995,2266,5,null,null,null,null,null,null,1,0,null,1,null,0.0
33996,2266,6,null,null,null,null,null,1,null,null,1,null,1,1.0
33997,2266,7,null,null,null,null,1,null,null,null,null,1,1,1.0
33998,2266,8,null,null,1,null,null,null,null,1,null,null,1,1.0
33999,2266,9,0,null,0,null,null,0,1,1,null,1,1,0.0
34000,2266,10,null,null,null,1,null,null,null,null,null,null,1,0.0
34001,2266,11,null,null,null,null,null,1,null,1,null,null,0,0.0
34002,2266,12,null,null,0,null,null,null,null,null,null,null,0,0.0
34003,2266,13,null,null,null,null,1,null,null,null,null,1,1,0.0
34004,2266,14,null,null,null,null,null,0,0,0,0,0,0,0.0
34005,2267,0,1,1,null,null,null,null,null,null,null,1,1,1.0
34006,2267,1,null,null,1,null,null,null,null,1,null,null,null,1.0
34007,2267,2,null,null,1,null,null,null,null,null,null,null,1,1.0
34008,2267,3,null,null,null,null,1,null,null,null,null,1,1,1.0
34009,2267,4,null,null,null,null,null,1,null,1,null,null,null,1.0
34010,2267,5,null,null,null,null,null,null,1,1,null,1,null,1.0
34011,2267,6,null,null,null,null,null,1,null,null,1,null,1,0.0
34012,2267,7,null,null,null,null,1,null,null,null,null,1,1,1.0
34013,2267,8,null,null,1,null,null,null,null,1,null,null,1,1.0
34014,2267,9,0,null,0,null,null,0,0,0,null,0,1,0.0
34015,2267,10,null,null,null,1,null,null,null,null,null,null,1,1.0
34016,2267,11,null,null,null,null,null,0,null,1,null,null,0,0.0
34017,2267,12,null,null,1,null,null,null,null,null,null,null,1,1.0
34018,2267,13,null,null,null,null,1,null,null,null,null,1,1,1.0
34019,2267,14,null,null,null,null,null,0,0,1,0,0,0,0.0
34020,2268,0,1,1,null,null,null,null,null,null,null,1,1,1.0
34021,2268,1,null,null,1,null,null,null,null,1,null,null,null,0.0
34022,2268,2,null,null,0,null,null,null,null,null,null,null,0,0.0
34023,2268,3,null,null,null,null,1,null,null,null,null,0,0,0.0
34024,2268,4,null,null,null,null,null,0,null,1,null,null,null,0.0
34025,2268,5,null,null,null,null,null,null,0,0,null,0,null,0.0
34026,2268,6,null,null,null,null,null,1,null,null,1,null,1,1.0
34027,2268,7,null,null,null,null,0,null,null,null,null,0,0,0.0
34028,2268,8,null,null,1,null,null,null,null,0,null,null,0,0.0
34029,2268,9,0,null,0,null,null,0,1,1,null,1,0,0.0
34030,2268,10,null,null,null,0,null,null,null,null,null,null,1,0.0
34031,2268,11,null,null,null,null,null,1,null,1,null,null,1,0.0
34032,2268,12,null,null,1,null,null,null,null,null,null,null,0,0.0
34033,2268,13,null,null,null,null,1,null,null,null,null,1,1,1.0
34034,2268,14,null,null,null,null,null,0,0,0,0,0,0,0.0
34035,2269,0,1,1,null,null,null,null,null,null,null,1,1,1.0
34036,2269,1,null,null,0,null,null,null,null,1,null,null,null,0.0
34037,2269,2,null,null,1,null,null,null,null,null,null,null,1,0.0
34038,2269,3,null,null,null,null,0,null,null,null,null,1,1,0.0
34039,2269,4,null,null,null,null,null,0,null,1,null,null,null,0.0
34040,2269,5,null,null,null,null,null,null,0,0,null,1,null,0.0
34041,2269,6,null,null,null,null,null,1,null,null,1,null,1,1.0
34042,2269,7,null,null,null,null,1,null,null,null,null,0,0,0.0
34043,2269,8,null,null,1,null,null,null,null,1,null,null,0,0.0
34044,2269,9,0,null,1,null,null,0,0,0,null,1,0,0.0
34045,2269,10,null,null,null,0,null,null,null,null,null,null,0,0.0
34046,2269,11,null,null,null,null,null,1,null,1,null,null,1,1.0
34047,2269,12,null,null,1,null,null,null,null,null,null,null,0,0.0
34048,2269,13,null,null,null,null,0,null,null,null,null,0,0,0.0
34049,2269,14,null,null,null,null,null,0,0,0,0,0,0,0.0
34050,2270,0,1,1,null,null,null,null,null,null,null,1,1,1.0
34051,2270,1,null,null,1,null,null,null,null,1,null,null,null,0.0
34052,2270,2,null,null,0,null,null,null,null,null,null,null,1,0.0
34053,2270,3,null,null,null,null,1,null,null,null,null,1,1,1.0
34054,2270,4,null,null,null,null,null,1,null,0,null,null,null,0.0
34055,2270,5,null,null,null,null,null,null,1,0,null,1,null,0.0
34056,2270,6,null,null,null,null,null,1,null,null,1,null,1,1.0
34057,2270,7,null,null,null,null,1,null,null,null,null,1,1,1.0
34058,2270,8,null,null,1,null,null,null,null,0,null,null,0,0.0
34059,2270,9,0,null,0,null,null,1,0,0,null,0,1,0.0
34060,2270,10,null,null,null,1,null,null,null,null,null,null,0,0.0
34061,2270,11,null,null,null,null,null,1,null,1,null,null,1,0.0
34062,2270,12,null,null,0,null,null,null,null,null,null,null,0,0.0
34063,2270,13,null,null,null,null,1,null,null,null,null,1,1,0.0
34064,2270,14,null,null,null,null,null,0,0,0,0,1,0,0.0
34065,2271,0,1,1,null,null,null,null,null,null,null,1,1,1.0
34066,2271,1,null,null,1,null,null,null,null,1,null,null,null,0.0
